t,ModAuth,CheckIntBrokerConf,Sniffing,AllTopicSubs,MITM,CheckFWInt,ProgDownload,CheckSysInt,ModParCmd,BlockCmd,ManControl,SpoofRepBF,NonExTopic,MsgFreqBF,ModParRep,BlockRep,MsgFreqBlock,SpoofRepInfo,MsgFreqInfo,ManView,Compromise
45.56422995031938,1,0,1,0,0.9999999999999999,0.99,1,0,0.7738531660765252,0.5890937473351645,0.9070746661866882,1,0,0,0.9891654930524367,0.6714056466787846,0.6679775337452086,0.8956034972067838,0.887691427262648,1,1
45.99006387508872,1,0,1,0,0.9999999999999998,0.99,1,0,0.7770631992053183,0.5925933037808553,0.9091738729845467,0.9999999999999998,0,0,0.9896268631140788,0.6749038122570798,0.6714057360119384,0.8978262758326152,0.8898697503159628,1,1
46.41589779985806,1,0,1,0,1,0.99,1,0,0.7802276676339157,0.5960630556294215,0.9112256581698122,1,0,0,0.990068586473309,0.6783647368959327,0.6747974421580143,0.9000017277311401,0.8920016931765173,1,0.9999999999999999
46.8417317246274,1,0,1,0,0.9999999999999998,0.99,0.9999999999999999,0,0.7833472181288211,0.5995032567170345,0.9132310930087092,1,0,0,0.9904914997533669,0.6817888170567284,0.6781530407155939,0.9021308605686602,0.8940882433572871,0.9999999999999999,1
47.26756564939674,1,0,0.9999999999999998,0,1,0.99,1,0,0.7864224882760346,0.602914158718025,0.9151912245672873,1,0,0,0.9908964039512362,0.685176444980184,0.6814729160805806,0.9042146605565525,0.8961303673454214,1,0.9999999999999999
47.69339957416608,1,0,1,0,1,0.99,1,0,0.7894541066113641,0.6062960111632938,0.9171070762581091,1,0,0,0.9912840659547322,0.6885280087312824,0.6847574485566567,0.9062540929080807,0.8981290110499192,1,0.9999999999999999
48.11923349893542,1,0,1,0,1,0.99,1,0,0.792442692748889,0.6096490614585675,0.9189796483745885,0.9999999999999998,0,0,0.9916552199949846,0.6918438922437243,0.6880070143988497,0.9082501022854814,0.900085100239772,1,1
48.54506742370476,1,0,1,0,1,0.99,0.9999999999999999,0,0.7953888575075988,0.6129735549024974,0.9208099186132581,1,0,0,0.9920105690370719,0.6951244753639118,0.6912219858566334,0.9102036132375295,0.9019995409727789,1,1
48.9709013484741,1,0,1,0,1,0.99,1,0,0.7982932030362349,0.6162697347046053,0.9225988425842389,1,0,0,0.9923507861114338,0.6983701338944589,0.69440273121657,0.9121155306277882,0.9038732200152321,1,1
49.39673527324344,1,0,1,0,1,0.99,1,0,0.801156322936359,0.6195378420030755,0.924347354310177,1,0,0,0.9926765155885904,0.7015812396372436,0.6975496148444985,0.9139867400537398,0.9057070052526651,1,1
